FIPS,Name,year_month,SF_permits,MF_permits,All_permits
37101,Johnston-County-U.A.,202410,258,0,258
37101,Johnston-County-U.A.,202411,168,0,168
37101,Johnston-County-U.A.,202412,152,0,152
37101,Johnston-County-U.A.,202501,171,0,171
37101,Johnston-County-U.A.,202502,200,0,200
37101,Johnston-County-U.A.,202503,221,0,221
37101,Johnston-County-U.A.,202504,208,0,208
37101,Johnston-County-U.A.,202505,191,0,191
37101,Johnston-County-U.A.,202506,139,0,139
37101,Johnston-County-U.A.,202506,139,0,139
37101,Johnston-County-U.A.,202507,111,0,111
37101,Johnston-County-U.A.,202508,183,348,531
13169,Jones-County,202403,8,0,8
37103,Jones-County,202403,3,0,3
13169,Jones-County,202404,8,0,8
37103,Jones-County,202404,9,0,9
13169,Jones-County,202405,7,0,7
37103,Jones-County,202405,1,0,1
13169,Jones-County,202406,6,0,6
37103,Jones-County,202406,3,0,3
13169,Jones-County,202407,10,0,10
37103,Jones-County,202407,6,0,6
13169,Jones-County,202408,11,0,11
37103,Jones-County,202408,4,0,4
13169,Jones-County,202409,15,0,15
37103,Jones-County,202409,2,0,2
13169,Jones-County,202410,7,0,7
37103,Jones-County,202410,4,0,4
13169,Jones-County,202411,1,0,1
37103,Jones-County,202411,3,0,3
13169,Jones-County,202412,3,0,3
37103,Jones-County,202412,0,0,0
13169,Jones-County,202501,3,0,3
37103,Jones-County,202501,3,0,3
13169,Jones-County,202502,6,0,6
37103,Jones-County,202502,1,0,1
13169,Jones-County,202503,9,0,9
37103,Jones-County,202503,8,0,8
13169,Jones-County,202504,6,0,6
37103,Jones-County,202504,3,0,3
13169,Jones-County,202505,3,0,3
37103,Jones-County,202505,2,0,2
13169,Jones-County,202506,11,0,11
37103,Jones-County,202506,4,0,4
13169,Jones-County,202506,11,0,11
37103,Jones-County,202506,4,0,4
13169,Jones-County,202507,2,0,2
37103,Jones-County,202507,5,0,5
13169,Jones-County,202508,6,0,6
37103,Jones-County,202508,5,0,5
13063,Jonesboro,202403,0,0,0
13063,Jonesboro,202404,0,0,0
13063,Jonesboro,202405,0,0,0
13063,Jonesboro,202406,0,0,0
13063,Jonesboro,202407,0,0,0
13063,Jonesboro,202408,2,0,2
13063,Jonesboro,202409,0,0,0
13063,Jonesboro,202410,0,0,0
13063,Jonesboro,202411,0,0,0
13063,Jonesboro,202412,0,0,0
13063,Jonesboro,202501,0,0,0
13063,Jonesboro,202502,0,0,0
13063,Jonesboro,202503,0,0,0
13063,Jonesboro,202504,0,0,0
13063,Jonesboro,202505,1,0,1
13063,Jonesboro,202506,1,0,1
13063,Jonesboro,202506,1,0,1
13063,Jonesboro,202507,1,0,1
13063,Jonesboro,202508,0,0,0
45087,Jonesville,202403,0,0,0
45087,Jonesville,202404,0,0,0
45087,Jonesville,202405,0,0,0
45087,Jonesville,202406,0,0,0
45087,Jonesville,202407,0,0,0
45087,Jonesville,202408,0,0,0
45087,Jonesville,202409,0,0,0
45087,Jonesville,202410,0,0,0
45087,Jonesville,202411,0,0,0
45087,Jonesville,202412,0,0,0
45087,Jonesville,202501,0,0,0
45087,Jonesville,202502,0,0,0
45087,Jonesville,202503,0,0,0
45087,Jonesville,202504,0,0,0
45087,Jonesville,202505,0,0,0
45087,Jonesville,202506,0,0,0
45087,Jonesville,202506,0,0,0
45087,Jonesville,202507,0,0,0
45087,Jonesville,202508,0,0,0
13067,Kennesaw,202403,6,0,6
13067,Kennesaw,202404,5,0,5
13067,Kennesaw,202405,3,0,3
13067,Kennesaw,202406,14,0,14
13067,Kennesaw,202407,6,0,6
13067,Kennesaw,202408,0,0,0
13067,Kennesaw,202409,0,0,0
13067,Kennesaw,202410,18,0,18
13067,Kennesaw,202411,0,0,0
13067,Kennesaw,202412,5,0,5
13067,Kennesaw,202501,5,0,5
13067,Kennesaw,202502,1,0,1
13067,Kennesaw,202503,0,0,0
13067,Kennesaw,202504,19,0,19
13067,Kennesaw,202505,0,0,0
13067,Kennesaw,202506,5,0,5
13067,Kennesaw,202506,5,0,5
13067,Kennesaw,202507,12,0,12
13067,Kennesaw,202508,6,0,6
37067,Kernersville,202403,35,0,35
37067,Kernersville,202404,49,0,49
37067,Kernersville,202405,45,0,45
37067,Kernersville,202406,41,0,41
37067,Kernersville,202407,24,0,24
37067,Kernersville,202408,31,0,31
37067,Kernersville,202409,18,0,18
37067,Kernersville,202410,2,0,2
37067,Kernersville,202411,38,0,38
37067,Kernersville,202412,19,0,19
37067,Kernersville,202501,54,0,54
37067,Kernersville,202502,17,0,17
37067,Kernersville,202503,39,0,39
37067,Kernersville,202504,34,0,34
37067,Kernersville,202505,25,0,25
37067,Kernersville,202506,10,0,10
37067,Kernersville,202506,10,0,10
37067,Kernersville,202507,21,0,21
37067,Kernersville,202508,27,0,27
45055,Kershaw-County-U.A.,202403,13,6,19
45055,Kershaw-County-U.A.,202404,31,11,42
45055,Kershaw-County-U.A.,202405,34,16,50
45055,Kershaw-County-U.A.,202406,24,47,71
45055,Kershaw-County-U.A.,202407,24,4,28
45055,Kershaw-County-U.A.,202408,18,4,22
45055,Kershaw-County-U.A.,202409,11,8,19
45055,Kershaw-County-U.A.,202410,16,16,32
45055,Kershaw-County-U.A.,202411,22,0,22
45055,Kershaw-County-U.A.,202412,25,5,30
45055,Kershaw-County-U.A.,202501,13,8,21
45055,Kershaw-County-U.A.,202502,29,7,36
45055,Kershaw-County-U.A.,202503,30,10,40
45055,Kershaw-County-U.A.,202504,35,8,43
45055,Kershaw-County-U.A.,202505,38,0,38
45055,Kershaw-County-U.A.,202506,23,6,29
45055,Kershaw-County-U.A.,202506,23,6,29
45055,Kershaw-County-U.A.,202507,26,4,30
45055,Kershaw-County-U.A.,202508,30,9,39
45019,Kiawah-Island,202403,0,0,0
45019,Kiawah-Island,202404,6,0,6
45019,Kiawah-Island,202405,6,0,6
45019,Kiawah-Island,202406,5,0,5
45019,Kiawah-Island,202407,6,0,6
45019,Kiawah-Island,202408,5,0,5
45019,Kiawah-Island,202409,5,0,5
45019,Kiawah-Island,202410,5,0,5
45019,Kiawah-Island,202411,4,0,4
45019,Kiawah-Island,202412,4,0,4
45019,Kiawah-Island,202501,5,0,5
45019,Kiawah-Island,202502,5,0,5
45019,Kiawah-Island,202503,5,0,5
45019,Kiawah-Island,202504,4,0,4
45019,Kiawah-Island,202505,4,0,4
45019,Kiawah-Island,202506,4,0,4
45019,Kiawah-Island,202506,4,0,4
45019,Kiawah-Island,202507,4,0,4
45019,Kiawah-Island,202508,3,0,3
37055,Kill-Devil-Hills,202403,7,0,7
37055,Kill-Devil-Hills,202404,3,0,3
37055,Kill-Devil-Hills,202405,6,0,6
37055,Kill-Devil-Hills,202406,5,0,5
37055,Kill-Devil-Hills,202407,4,0,4
37055,Kill-Devil-Hills,202408,5,0,5
37055,Kill-Devil-Hills,202409,4,0,4
37055,Kill-Devil-Hills,202410,4,3,7
37055,Kill-Devil-Hills,202411,3,0,3
37055,Kill-Devil-Hills,202412,5,0,5
37055,Kill-Devil-Hills,202501,4,0,4
37055,Kill-Devil-Hills,202502,3,0,3
37055,Kill-Devil-Hills,202503,5,0,5
37055,Kill-Devil-Hills,202504,8,0,8
37055,Kill-Devil-Hills,202505,4,0,4
37055,Kill-Devil-Hills,202506,5,0,5
37055,Kill-Devil-Hills,202506,5,0,5
37055,Kill-Devil-Hills,202507,5,0,5
37055,Kill-Devil-Hills,202508,2,0,2
37169,King,202403,2,0,2
37169,King,202404,5,0,5
37169,King,202405,9,0,9
37169,King,202406,3,0,3
37169,King,202407,9,0,9
37169,King,202408,10,0,10
37169,King,202409,8,0,8
37169,King,202410,10,0,10
37169,King,202411,8,0,8
37169,King,202412,16,0,16
37169,King,202501,9,0,9
37169,King,202502,9,0,9
37169,King,202503,32,0,32
37169,King,202504,47,0,47
37169,King,202505,18,0,18
37169,King,202506,11,0,11
37169,King,202506,11,0,11
37169,King,202507,6,0,6
37169,King,202508,2,0,2
37045,Kings-Mountain,202403,13,2,15
37045,Kings-Mountain,202404,7,0,7
37045,Kings-Mountain,202405,6,2,8
37045,Kings-Mountain,202406,4,2,6
37045,Kings-Mountain,202407,1,0,1
37045,Kings-Mountain,202408,13,0,13
37045,Kings-Mountain,202409,2,0,2
37045,Kings-Mountain,202410,6,0,6
37045,Kings-Mountain,202411,5,2,7
37045,Kings-Mountain,202412,13,0,13
37045,Kings-Mountain,202501,1,0,1
37045,Kings-Mountain,202502,5,0,5
37045,Kings-Mountain,202503,12,0,12
37045,Kings-Mountain,202504,8,0,8
37045,Kings-Mountain,202505,10,0,10
37045,Kings-Mountain,202506,5,0,5
37045,Kings-Mountain,202506,5,0,5
37045,Kings-Mountain,202507,16,0,16
37045,Kings-Mountain,202508,9,0,9
13039,Kingsland,202403,10,0,10
13039,Kingsland,202404,9,0,9
13039,Kingsland,202405,10,0,10
13039,Kingsland,202406,20,0,20
13039,Kingsland,202407,24,0,24
13039,Kingsland,202408,16,0,16
13039,Kingsland,202409,10,8,18
13039,Kingsland,202410,19,0,19
13039,Kingsland,202411,16,4,20
13039,Kingsland,202412,15,0,15
13039,Kingsland,202501,27,0,27
13039,Kingsland,202502,33,2,35
13039,Kingsland,202503,27,0,27
13039,Kingsland,202504,36,2,38
13039,Kingsland,202505,19,8,27
13039,Kingsland,202506,38,8,46
13039,Kingsland,202506,38,8,46
13039,Kingsland,202507,10,0,10
13039,Kingsland,202508,8,0,8
13015,Kingston,202403,1,0,1
13015,Kingston,202404,15,0,15
13015,Kingston,202405,5,0,5
13015,Kingston,202406,0,0,0
13015,Kingston,202407,0,0,0
13015,Kingston,202408,0,0,0
13015,Kingston,202409,0,0,0
13015,Kingston,202410,0,0,0
13015,Kingston,202411,0,0,0
13015,Kingston,202412,0,0,0
13015,Kingston,202501,0,0,0
13015,Kingston,202502,0,0,0
13015,Kingston,202503,2,0,2
13015,Kingston,202504,0,0,0
13015,Kingston,202505,2,0,2
13015,Kingston,202506,0,0,0
13015,Kingston,202506,0,0,0
13015,Kingston,202507,4,0,4
13015,Kingston,202508,4,0,4
45089,Kingstree,202403,0,0,0
45089,Kingstree,202404,0,0,0
45089,Kingstree,202405,0,0,0
45089,Kingstree,202406,0,0,0
45089,Kingstree,202407,0,0,0
45089,Kingstree,202408,1,0,1
45089,Kingstree,202409,0,0,0
45089,Kingstree,202410,0,0,0
45089,Kingstree,202411,0,0,0
45089,Kingstree,202412,0,0,0
45089,Kingstree,202501,0,0,0
45089,Kingstree,202502,0,0,0
45089,Kingstree,202503,0,0,0
45089,Kingstree,202504,0,0,0
45089,Kingstree,202505,0,0,0
45089,Kingstree,202506,0,0,0
45089,Kingstree,202506,0,0,0
45089,Kingstree,202507,0,0,0
45089,Kingstree,202508,0,0,0
13167,Kite,202403,0,0,0
13167,Kite,202404,0,0,0
13167,Kite,202405,0,0,0
13167,Kite,202406,0,0,0
13167,Kite,202407,0,0,0
13167,Kite,202408,0,0,0
13167,Kite,202409,0,0,0
13167,Kite,202410,0,0,0
13167,Kite,202411,0,0,0
13167,Kite,202412,0,0,0
13167,Kite,202501,0,0,0
13167,Kite,202502,0,0,0
13167,Kite,202503,0,0,0
13167,Kite,202504,0,0,0
13167,Kite,202505,0,0,0
13167,Kite,202506,0,0,0
13167,Kite,202506,0,0,0
13167,Kite,202507,0,0,0
13167,Kite,202508,0,0,0
37055,Kitty-Hawk,202403,0,0,0
37055,Kitty-Hawk,202404,0,0,0
37055,Kitty-Hawk,202405,1,0,1
37055,Kitty-Hawk,202406,1,0,1
37055,Kitty-Hawk,202407,1,0,1
37055,Kitty-Hawk,202408,0,0,0
37055,Kitty-Hawk,202409,0,0,0
37055,Kitty-Hawk,202410,4,0,4
37055,Kitty-Hawk,202411,1,0,1
37055,Kitty-Hawk,202412,0,0,0
37055,Kitty-Hawk,202501,3,0,3
37055,Kitty-Hawk,202502,2,0,2
37055,Kitty-Hawk,202503,0,0,0
37055,Kitty-Hawk,202504,0,0,0
37055,Kitty-Hawk,202505,0,0,0
37055,Kitty-Hawk,202506,2,0,2
37055,Kitty-Hawk,202506,2,0,2
37055,Kitty-Hawk,202507,1,0,1
37055,Kitty-Hawk,202508,1,0,1
37183,Knightdale,202403,12,0,12
37183,Knightdale,202404,46,0,46
37183,Knightdale,202405,97,0,97
37183,Knightdale,202406,30,0,30
37183,Knightdale,202407,84,0,84
37183,Knightdale,202408,120,0,120
37183,Knightdale,202409,40,0,40
37183,Knightdale,202410,63,0,63
37183,Knightdale,202411,33,0,33
37183,Knightdale,202412,37,0,37
37183,Knightdale,202501,31,0,31
37183,Knightdale,202502,21,0,21
37183,Knightdale,202503,41,0,41
37183,Knightdale,202504,42,0,42
37183,Knightdale,202505,44,0,44
37183,Knightdale,202506,33,0,33
37183,Knightdale,202506,33,0,33
37183,Knightdale,202507,54,0,54
37183,Knightdale,202508,53,0,53
37129,Kure-Beach,202403,1,0,1
37129,Kure-Beach,202404,2,0,2
37129,Kure-Beach,202405,1,0,1
37129,Kure-Beach,202406,1,0,1
37129,Kure-Beach,202407,2,0,2
37129,Kure-Beach,202408,1,0,1
37129,Kure-Beach,202409,1,0,1
37129,Kure-Beach,202410,1,0,1
37129,Kure-Beach,202411,1,0,1
37129,Kure-Beach,202412,1,0,1
37129,Kure-Beach,202501,1,0,1
37129,Kure-Beach,202502,2,0,2
37129,Kure-Beach,202503,1,0,1
37129,Kure-Beach,202504,1,0,1
37129,Kure-Beach,202505,1,0,1
37129,Kure-Beach,202506,1,0,1
37129,Kure-Beach,202506,1,0,1
37129,Kure-Beach,202507,2,0,2
37129,Kure-Beach,202508,1,0,1
13295,LaFayette,202403,3,3,6
13295,LaFayette,202404,3,0,3
13295,LaFayette,202405,1,0,1
13295,LaFayette,202406,0,24,24
13295,LaFayette,202407,0,0,0
13295,LaFayette,202408,6,0,6
13295,LaFayette,202409,11,0,11
13295,LaFayette,202410,1,0,1
13295,LaFayette,202411,4,0,4
13295,LaFayette,202412,0,0,0
13295,LaFayette,202501,5,0,5
13295,LaFayette,202502,1,0,1
13295,LaFayette,202503,6,0,6
13295,LaFayette,202504,3,0,3
13295,LaFayette,202505,3,0,3
13295,LaFayette,202506,3,3,6
13295,LaFayette,202506,3,3,6
13295,LaFayette,202507,3,0,3
13295,LaFayette,202508,3,5,8
13285,LaGrange,202403,10,0,10
13285,LaGrange,202404,20,0,20
13285,LaGrange,202405,28,2,30
13285,LaGrange,202406,19,0,19
13285,LaGrange,202407,24,0,24
13285,LaGrange,202408,10,57,67
13285,LaGrange,202409,14,0,14
13285,LaGrange,202410,20,0,20
13285,LaGrange,202411,8,40,48
13285,LaGrange,202412,8,47,55
13285,LaGrange,202501,29,4,33
13285,LaGrange,202502,20,0,20
13285,LaGrange,202503,28,0,28
13285,LaGrange,202504,32,0,32
13285,LaGrange,202505,8,6,14
13285,LaGrange,202506,25,0,25
13285,LaGrange,202506,25,0,25
13285,LaGrange,202507,29,0,29
13285,LaGrange,202508,15,0,15
13063,Lake-City,202403,0,0,0
45041,Lake-City,202403,0,0,0
13063,Lake-City,202404,0,0,0
45041,Lake-City,202404,0,0,0
13063,Lake-City,202405,0,0,0
45041,Lake-City,202405,0,0,0
13063,Lake-City,202406,0,0,0
45041,Lake-City,202406,0,0,0
13063,Lake-City,202407,0,0,0
45041,Lake-City,202407,0,0,0
13063,Lake-City,202408,0,0,0
45041,Lake-City,202408,0,0,0
13063,Lake-City,202409,0,0,0
45041,Lake-City,202409,0,0,0
13063,Lake-City,202410,0,0,0
45041,Lake-City,202410,0,8,8
13063,Lake-City,202411,0,0,0
45041,Lake-City,202411,0,28,28
13063,Lake-City,202412,0,0,0
45041,Lake-City,202412,0,0,0
13063,Lake-City,202501,0,0,0
45041,Lake-City,202501,0,0,0
13063,Lake-City,202502,0,0,0
45041,Lake-City,202502,0,0,0
13063,Lake-City,202503,0,0,0
45041,Lake-City,202503,2,0,2
13063,Lake-City,202504,0,0,0
45041,Lake-City,202504,0,0,0
13063,Lake-City,202505,0,0,0
45041,Lake-City,202505,0,0,0
13063,Lake-City,202506,0,0,0
45041,Lake-City,202506,1,0,1
13063,Lake-City,202506,0,0,0
45041,Lake-City,202506,1,0,1
13063,Lake-City,202507,0,0,0
45041,Lake-City,202507,0,0,0
13063,Lake-City,202508,0,0,0
45041,Lake-City,202508,0,0,0
37047,Lake-Waccamaw,202508,0,0,0
13173,Lakeland,202403,0,0,0
13173,Lakeland,202404,0,0,0
13173,Lakeland,202405,0,0,0
13173,Lakeland,202406,0,0,0
13173,Lakeland,202407,0,0,0
13173,Lakeland,202408,0,0,0
13173,Lakeland,202409,0,0,0
13173,Lakeland,202410,0,0,0
13173,Lakeland,202411,0,0,0
13173,Lakeland,202412,0,0,0
13173,Lakeland,202501,0,0,0
13173,Lakeland,202502,0,0,0
13173,Lakeland,202503,0,0,0
13173,Lakeland,202504,0,0,0
13173,Lakeland,202505,0,0,0
13173,Lakeland,202506,0,0,0
13173,Lakeland,202506,0,0,0
13173,Lakeland,202507,0,0,0
13173,Lakeland,202508,0,0,0
45031,Lamar,202403,0,0,0
45031,Lamar,202404,0,2,2
45031,Lamar,202405,0,0,0
45031,Lamar,202406,0,0,0
45031,Lamar,202407,0,2,2
45031,Lamar,202408,0,0,0
45031,Lamar,202409,0,0,0
45031,Lamar,202410,0,0,0
45031,Lamar,202411,0,0,0
45031,Lamar,202412,0,2,2
45031,Lamar,202501,0,2,2
45031,Lamar,202502,0,0,0
45031,Lamar,202503,0,2,2
45031,Lamar,202504,0,0,0
45031,Lamar,202505,0,2,2
45031,Lamar,202506,0,0,0
45031,Lamar,202506,0,0,0
45031,Lamar,202507,0,0,0
45031,Lamar,202508,0,0,0
13171,Lamar-County-U.A.,202403,6,0,6
13171,Lamar-County-U.A.,202404,6,0,6
13171,Lamar-County-U.A.,202405,3,0,3
13171,Lamar-County-U.A.,202406,6,0,6
13171,Lamar-County-U.A.,202407,12,0,12
13171,Lamar-County-U.A.,202408,12,0,12
13171,Lamar-County-U.A.,202409,10,0,10
13171,Lamar-County-U.A.,202410,9,0,9
13171,Lamar-County-U.A.,202411,6,0,6
13171,Lamar-County-U.A.,202412,6,0,6
13171,Lamar-County-U.A.,202501,16,0,16
13171,Lamar-County-U.A.,202502,19,0,19
13171,Lamar-County-U.A.,202503,8,0,8
13171,Lamar-County-U.A.,202504,9,0,9
13171,Lamar-County-U.A.,202505,8,0,8
13171,Lamar-County-U.A.,202506,12,0,12
13171,Lamar-County-U.A.,202506,12,0,12
13171,Lamar-County-U.A.,202507,7,0,7
13171,Lamar-County-U.A.,202508,10,0,10
45057,Lancaster,202403,7,0,7
45057,Lancaster,202404,11,0,11
45057,Lancaster,202405,7,0,7
45057,Lancaster,202406,5,0,5
45057,Lancaster,202407,14,0,14
45057,Lancaster,202408,7,0,7
45057,Lancaster,202409,5,0,5
45057,Lancaster,202410,13,0,13
45057,Lancaster,202411,5,0,5
45057,Lancaster,202412,8,0,8
45057,Lancaster,202501,6,0,6
45057,Lancaster,202502,7,0,7
45057,Lancaster,202503,19,0,19
45057,Lancaster,202504,9,0,9
45057,Lancaster,202505,9,0,9
45057,Lancaster,202506,8,0,8
45057,Lancaster,202506,8,0,8
45057,Lancaster,202507,8,0,8
45057,Lancaster,202508,8,0,8
45057,Lancaster-County-U.A.,202403,40,0,40
45057,Lancaster-County-U.A.,202404,57,0,57
45057,Lancaster-County-U.A.,202405,59,0,59
45057,Lancaster-County-U.A.,202406,89,0,89
45057,Lancaster-County-U.A.,202407,125,0,125
45057,Lancaster-County-U.A.,202408,79,0,79
45057,Lancaster-County-U.A.,202409,80,0,80
45057,Lancaster-County-U.A.,202410,53,0,53
45057,Lancaster-County-U.A.,202411,82,0,82
45057,Lancaster-County-U.A.,202412,47,0,47
45057,Lancaster-County-U.A.,202501,52,0,52
45057,Lancaster-County-U.A.,202502,55,0,55
45057,Lancaster-County-U.A.,202503,59,0,59
45057,Lancaster-County-U.A.,202504,78,0,78
45057,Lancaster-County-U.A.,202505,76,0,76
45057,Lancaster-County-U.A.,202506,135,0,135
45057,Lancaster-County-U.A.,202506,135,0,135
45057,Lancaster-County-U.A.,202507,80,0,80
45057,Lancaster-County-U.A.,202508,60,0,60
13173,Lanier-County-U.A.,202403,3,0,3
13173,Lanier-County-U.A.,202404,5,0,5
13173,Lanier-County-U.A.,202405,4,0,4
13173,Lanier-County-U.A.,202406,4,0,4
13173,Lanier-County-U.A.,202407,4,0,4
13173,Lanier-County-U.A.,202408,1,0,1
13173,Lanier-County-U.A.,202409,2,0,2
13173,Lanier-County-U.A.,202410,3,0,3
13173,Lanier-County-U.A.,202411,3,0,3
13173,Lanier-County-U.A.,202412,4,0,4
13173,Lanier-County-U.A.,202501,4,0,4
13173,Lanier-County-U.A.,202502,2,0,2
13173,Lanier-County-U.A.,202503,5,0,5
13173,Lanier-County-U.A.,202504,1,0,1
13173,Lanier-County-U.A.,202505,3,0,3
13173,Lanier-County-U.A.,202506,7,0,7
13173,Lanier-County-U.A.,202506,7,0,7
13173,Lanier-County-U.A.,202507,3,0,3
13173,Lanier-County-U.A.,202508,4,0,4
45059,Laurens,202403,1,0,1
45059,Laurens,202404,1,0,1
45059,Laurens,202405,1,0,1
45059,Laurens,202406,1,0,1
45059,Laurens,202407,1,0,1
45059,Laurens,202408,1,0,1
45059,Laurens,202409,1,0,1
45059,Laurens,202410,1,0,1
45059,Laurens,202411,1,0,1
45059,Laurens,202412,0,0,0
45059,Laurens,202501,0,0,0
45059,Laurens,202502,2,0,2
45059,Laurens,202503,0,0,0
45059,Laurens,202504,8,0,8
45059,Laurens,202505,1,0,1
45059,Laurens,202506,1,0,1
45059,Laurens,202506,1,0,1
45059,Laurens,202507,0,0,0
45059,Laurens,202508,0,0,0
45059,Laurens-County-U.A.,202403,31,0,31
45059,Laurens-County-U.A.,202404,71,0,71
45059,Laurens-County-U.A.,202405,36,0,36
45059,Laurens-County-U.A.,202406,41,0,41
45059,Laurens-County-U.A.,202407,66,0,66
45059,Laurens-County-U.A.,202408,40,0,40
45059,Laurens-County-U.A.,202409,38,0,38
45059,Laurens-County-U.A.,202410,35,0,35
45059,Laurens-County-U.A.,202411,61,0,61
45059,Laurens-County-U.A.,202412,24,0,24
45059,Laurens-County-U.A.,202501,77,0,77
45059,Laurens-County-U.A.,202502,36,0,36
45059,Laurens-County-U.A.,202503,53,0,53
45059,Laurens-County-U.A.,202504,108,0,108
45059,Laurens-County-U.A.,202505,91,3,94
45059,Laurens-County-U.A.,202506,58,0,58
45059,Laurens-County-U.A.,202506,58,0,58
45059,Laurens-County-U.A.,202507,73,0,73
45059,Laurens-County-U.A.,202508,66,0,66
13119,Lavonia,202403,0,0,0
13119,Lavonia,202404,0,0,0
13119,Lavonia,202405,0,0,0
13119,Lavonia,202406,0,0,0
13119,Lavonia,202407,0,0,0
13119,Lavonia,202408,0,0,0
13119,Lavonia,202409,0,0,0
13119,Lavonia,202410,0,0,0
13119,Lavonia,202411,0,0,0
13119,Lavonia,202412,0,0,0
13119,Lavonia,202501,0,0,0
13119,Lavonia,202502,0,0,0
13119,Lavonia,202503,0,0,0
13119,Lavonia,202504,0,0,0
13119,Lavonia,202505,0,0,0
13119,Lavonia,202506,0,0,0
13119,Lavonia,202506,0,0,0
13119,Lavonia,202507,0,0,0
13119,Lavonia,202508,0,0,0
13135,Lawrenceville,202403,11,300,311
13135,Lawrenceville,202404,6,0,6
13135,Lawrenceville,202405,7,0,7
13135,Lawrenceville,202406,0,0,0
13135,Lawrenceville,202407,8,0,8
13135,Lawrenceville,202408,12,10,22
13135,Lawrenceville,202409,0,0,0
13135,Lawrenceville,202410,0,0,0
13135,Lawrenceville,202411,1,0,1
13135,Lawrenceville,202412,6,5,11
13135,Lawrenceville,202501,2,20,22
13135,Lawrenceville,202502,3,16,19
13135,Lawrenceville,202503,0,5,5
13135,Lawrenceville,202504,1,307,308
13135,Lawrenceville,202505,1,0,1
13135,Lawrenceville,202506,3,0,3
13135,Lawrenceville,202506,3,0,3
13135,Lawrenceville,202507,2,245,247
13135,Lawrenceville,202508,1,0,1
13177,Lee-County,202403,12,3,15
13177,Lee-County,202404,17,0,17
13177,Lee-County,202405,12,0,12
13177,Lee-County,202406,7,0,7
13177,Lee-County,202407,15,0,15
13177,Lee-County,202408,7,0,7
13177,Lee-County,202409,12,0,12
13177,Lee-County,202410,5,0,5
13177,Lee-County,202411,7,0,7
13177,Lee-County,202412,11,0,11
13177,Lee-County,202501,2,0,2
13177,Lee-County,202502,10,0,10
13177,Lee-County,202503,11,0,11
13177,Lee-County,202504,2,0,2
13177,Lee-County,202505,12,0,12
13177,Lee-County,202506,15,0,15
13177,Lee-County,202506,15,0,15
13177,Lee-County,202507,9,2,11
13177,Lee-County,202508,8,0,8
37105,Lee-County-U.A.,202403,11,0,11
45061,Lee-County-U.A.,202403,2,0,2
37105,Lee-County-U.A.,202404,22,0,22
45061,Lee-County-U.A.,202404,2,0,2
37105,Lee-County-U.A.,202405,24,0,24
45061,Lee-County-U.A.,202405,3,0,3
37105,Lee-County-U.A.,202406,14,0,14
45061,Lee-County-U.A.,202406,2,0,2
37105,Lee-County-U.A.,202407,16,0,16
45061,Lee-County-U.A.,202407,2,0,2
37105,Lee-County-U.A.,202408,15,0,15
45061,Lee-County-U.A.,202408,1,0,1
37105,Lee-County-U.A.,202409,14,0,14
45061,Lee-County-U.A.,202409,1,0,1
37105,Lee-County-U.A.,202410,9,0,9
45061,Lee-County-U.A.,202410,2,0,2
37105,Lee-County-U.A.,202411,6,0,6
45061,Lee-County-U.A.,202411,1,0,1
37105,Lee-County-U.A.,202412,7,0,7
45061,Lee-County-U.A.,202412,3,0,3
37105,Lee-County-U.A.,202501,9,0,9
45061,Lee-County-U.A.,202501,2,0,2
37105,Lee-County-U.A.,202502,11,0,11
45061,Lee-County-U.A.,202502,3,0,3
37105,Lee-County-U.A.,202503,13,0,13
45061,Lee-County-U.A.,202503,2,0,2
37105,Lee-County-U.A.,202504,15,0,15
45061,Lee-County-U.A.,202504,1,0,1
37105,Lee-County-U.A.,202505,12,0,12
45061,Lee-County-U.A.,202505,3,0,3
37105,Lee-County-U.A.,202506,6,0,6
45061,Lee-County-U.A.,202506,1,0,1
37105,Lee-County-U.A.,202506,6,0,6
45061,Lee-County-U.A.,202506,1,0,1
37105,Lee-County-U.A.,202507,8,0,8
45061,Lee-County-U.A.,202507,0,0,0
37105,Lee-County-U.A.,202508,5,0,5
45061,Lee-County-U.A.,202508,3,0,3
37019,Leland,202403,139,0,139
37019,Leland,202404,82,0,82
37019,Leland,202405,80,0,80
37019,Leland,202406,67,0,67
37019,Leland,202407,130,0,130
37019,Leland,202408,51,0,51
37019,Leland,202409,93,39,132
37019,Leland,202410,89,0,89
37019,Leland,202411,48,0,48
37019,Leland,202412,47,0,47
37019,Leland,202501,52,0,52
37019,Leland,202502,84,0,84
37019,Leland,202503,77,0,77
37019,Leland,202504,74,0,74
37019,Leland,202505,79,0,79
37019,Leland,202506,100,0,100
37019,Leland,202506,100,0,100
