Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Source,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202506,51,403000,107,    ,0,0,353453,548,47900, , ,201777000,3,5,3,Loudoun County Unincorporated Area,65,65,15871283,0,0,0,0,0,0,0,0,0
202506,51,405000,109,    ,0,0,35839,999,99999, , ,23093,3,5,3,Louisa County,38,38,9812064,0,0,0,0,0,0,0,0,0
202506,51,409000,107,750,47208,0,2267,548,47900, , ,201777000,3,5,4,Lovettsville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,411000,111,    ,0,0,9440,999,99999, , ,23952,3,5,5,Lunenburg County,2,2,554019,0,0,0,0,0,0,0,0,0
202506,51,41000,680,760,47672,0,81561,999,31340, ,1,24504,3,5,3,Lynchburg,29,29,6866000,0,0,0,0,0,0,0,0,0
202506,51,415000,113,    ,0,0,13074,999,99999, , ,22727,3,5,3,Madison County,5,5,2055000,0,0,0,0,0,0,0,0,0
202506,51,43000,683,780,48952,0,40869,548,47900, , ,20108,3,5,3,Manassas,18,18,3379810,0,0,0,0,0,0,0,0,0
202506,51,45000,685,785,48968,0,18004,548,47900, , ,20111,3,5,5,Manassas Park,0,0,0,0,0,0,0,0,0,1,7,1004612
202506,51,47000,690,795,49784,0,12355,999,32300, ,2,241141112,3,5,5,Martinsville,0,0,0,0,0,0,0,0,0,1,5,881224
202506,51,421000,115,    ,0,0,8766,545,47260, , ,23109,3,5,3,Mathews County,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,425000,117,    ,99990,0,21907,999,99999,2, ,23917,3,5,3,Mecklenburg County Unincorporated Area,11,11,4683038,0,0,0,0,0,0,0,0,0
202506,51,429000,107,805,51448,0,835,548,47900, , ,201777000,3,5,4,Middleburg town,1,1,296017,0,0,0,0,0,0,0,0,0
202506,51,431000,119,    ,0,0,10112,999,99999, , ,23149,3,5,5,Middlesex County,8,8,2278200,0,0,0,0,0,0,0,0,0
202506,51,439000,121,    ,99990,0,31918,999,13980, , ,24073,3,5,3,Montgomery County Unincorporated Area,24,24,6194422,0,0,0,0,0,0,0,0,0
202506,51,451000,125,    ,0,0,14755,999,16820, , ,22949,3,5,5,Nelson County,6,6,1899844,0,0,0,0,0,0,0,0,0
202506,51,455000,127,    ,0,0,23648,999,40060, , ,23124,3,5,3,New Kent County,46,46,16515000,0,0,0,0,0,0,0,0,0
202506,51,49000,700,860,56000,0,179062,545,47260, ,1,23607,3,5,1,Newport News,3,3,600000,20,40,3800000,0,0,0,0,0,0
202506,51,51000,710,875,57000,0,242803,545,47260, ,1,23510,3,5,3,Norfolk,12,12,2100000,1,2,758750,0,0,0,0,0,0
202506,51,463000,131,    ,99990,0,7928,999,99999,2, ,23347,3,5,3,Northampton County Unincorporated Area,3,3,670000,0,0,0,0,0,0,0,0,0
202506,51,465000,133,    ,0,0,12012,999,99999,2, ,22473,3,5,5,Northumberland County,4,4,915382,0,0,0,0,0,0,0,0,0
202506,51,53000,720,895,57688,0,3985,999,99999, , ,24273,3,5,5,Norton,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,467000,135,    ,0,0,9342,999,99999, , ,23955,3,5,3,Nottoway County,1,1,180000,0,0,0,0,0,0,0,0,0
202506,51,475000,137,    ,0,0,30882,548,29470, , ,229600800,3,5,3,Orange County,29,29,8016606,0,0,0,0,0,0,0,0,0
202506,51,479000,139,    ,0,0,15074,999,99999, , ,22835,3,5,3,Page County,14,14,2485000,0,0,0,0,0,0,0,0,0
202506,51,489000,141,    ,0,0,16232,999,99999, , ,24171,3,5,3,Patrick County,4,4,1065037,0,0,0,0,0,0,0,0,0
202506,51,55000,730,960,61832,0,30446,999,40060, , ,23805,3,5,5,Petersburg,4,4,1142888,0,0,0,0,0,0,1,5,964507
202506,51,499000,143,    ,0,0,56047,999,19260, , ,24531,3,5,5,Pittsylvania County,5,5,1211620,0,0,0,0,0,0,0,0,0
202506,51,57000,735,980,63768,0,12257,545,47260, , ,23662,3,5,3,Poquoson,4,4,1664908,0,0,0,0,0,0,0,0,0
202506,51,59000,740,990,64000,0,95094,545,47260, ,1,23704,3,5,1,Portsmouth,14,14,2096662,0,0,0,0,0,0,0,0,0
202506,51,507000,145,    ,0,0,30148,999,40060, , ,23139,3,5,3,Powhatan County,5,5,1397119,0,0,0,0,0,0,0,0,0
202506,51,509000,147,    ,99990,0,15656,999,99999,2, ,23901,3,5,3,Prince Edward County Unincorporated Area,1,1,127000,0,0,0,0,0,0,0,0,0
202506,51,511000,149,    ,0,0,38686,999,40060, , ,23875,3,5,3,Prince George County,19,19,3827009,2,4,470000,0,0,0,0,0,0
202506,51,513000,153,    ,99990,0,466085,548,47900,2, ,22192,3,5,1,Prince William County Unincorporated Area,56,56,17512928,0,0,0,0,0,0,0,0,0
202506,51,515000,155,    ,99990,0,22700,999,13980, , ,24301,3,5,5,Pulaski County Unincorporated Area,3,3,1174057,0,0,0,0,0,0,0,0,0
202506,51,517000,155,1000,64880,0,8657,999,13980, , ,24301,3,5,5,Pulaski town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,519000,107,1005,65008,0,10285,548,47900, , ,201777000,3,5,3,Purcellville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,61000,750,1015,65392,0,18255,999,13980, ,1,24141,3,5,3,Radford,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,523000,157,    ,0,0,7138,548,47900, , ,227470222,3,5,3,Rappahannock County,2,2,1075000,0,0,0,0,0,0,0,0,0
202506,51,63000,760,1035,67000,0,232226,999,40060, ,1,23219,3,5,3,Richmond,25,25,5672315,0,0,0,0,0,0,0,0,0
202506,51,531000,159,    ,0,0,7581,999,99999, , ,22572,3,5,5,Richmond County,2,2,306688,0,0,0,1,3,339643,0,0,0
202506,51,65000,770,1045,68000,0,99058,999,40220, ,1,24011,3,5,5,Roanoke,8,8,1867407,1,2,273903,0,0,0,0,0,0
202506,51,535000,161,    ,0,0,86381,999,40220, , ,24018,3,5,3,Roanoke County,10,10,3913812,0,0,0,0,0,0,0,0,0
202506,51,537000,163,    ,0,0,21279,999,99999, , ,24450,3,5,5,Rockbridge County,8,8,2488127,0,0,0,0,0,0,0,0,0
202506,51,539000,165,    ,0,0,61612,277,25500,2, ,22801,3,5,3,Rockingham County,19,19,6903200,5,10,1470000,0,0,0,1,49,4000000
202506,51,543000,107,1060,69168,0,657,548,47900, , ,201777000,3,5,4,Round Hill town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,547000,167,    ,0,0,21787,999,99999,2, ,242667169,3,5,3,Russell County,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,67000,775,1080,70000,0,25340,999,40220, , ,24153,3,5,3,Salem,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,555000,169,    ,0,0,17739,304,28700, , ,24251,3,5,5,Scott County,2,2,402682,0,0,0,0,0,0,0,0,0
202506,51,563000,171,    ,0,0,26133,999,99999, , ,22664,3,5,3,Shenandoah County,12,12,3437900,0,0,0,0,0,0,0,0,0
202506,51,569000,173,    ,99990,0,21127,999,99999,2, ,24354,3,5,3,Smyth County Unincorporated Area,1,1,296205,0,0,0,0,0,0,0,0,0
202506,51,571000,117,1140,73904,0,4356,999,99999, , ,23970,3,5,3,South Hill town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,573000,175,    ,0,0,15016,999,99999, , ,238370400,3,5,3,Southampton County,4,4,1309417,0,0,0,0,0,0,0,0,0
202506,51,575000,177,    ,0,0,138449,548,47900, , ,22553,3,5,3,Spotsylvania County,55,55,19678374,0,0,0,0,0,0,0,0,0
202506,51,581000,195,1075,69936,0,663,999,99999,2, ,24293,3,5,5,St. Paul town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,583000,179,    ,0,0,156748,548,47900, , ,22554,3,5,4,Stafford County,57,57,16872951,0,0,0,0,0,0,0,0,0
202506,51,71000,790,1165,75216,0,25190,277,44420, ,1,24401,3,5,3,Staunton,1,1,760000,0,0,0,0,0,0,0,0,0
202506,51,73000,800,1200,76432,0,93913,545,47260, , ,23434,3,5,4,Suffolk,32,32,9472534,0,0,0,0,0,0,0,0,0
202506,51,597000,181,    ,0,0,5589,545,47260, , ,23883,3,5,3,Surry County,2,2,350000,0,0,0,0,0,0,0,0,0
202506,51,601000,183,    ,0,0,7925,999,40060,2, ,23884,3,5,3,Sussex County,3,3,401000,0,0,0,0,0,0,0,0,0
202506,51,607000,185,    ,99990,0,25032,999,14140,2, ,24651,3,5,3,Tazewell County Unincorporated Area,1,1,906140,0,0,0,0,0,0,0,0,0
202506,51,75000,810,1280,82000,0,451231,545,47260, ,1,23456,3,5,3,Virginia Beach,25,25,8498594,0,0,0,0,0,0,0,0,0
202506,51,635000,187,    ,0,0,25086,548,47900, , ,22630,3,5,3,Warren County,11,11,5082227,0,0,0,0,0,0,0,0,0
202506,51,637000,61,1295,83136,0,9982,548,47900, , ,201880341,3,5,5,Warrenton town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,641000,191,    ,99990,0,43477,304,28700,2, ,24210,3,5,5,Washington County Unincorporated Area,7,7,2364418,0,0,0,0,0,0,0,0,0
202506,51,77000,820,1315,83680,0,22741,277,44420, , ,22980,3,5,3,Waynesboro,26,26,4428000,1,2,100000,0,0,0,0,0,0
202506,51,649000,101,1325,84960,0,3310,999,40060, , ,23181,3,5,5,West Point town,2,2,371776,0,0,0,0,0,0,0,0,0
202506,51,651000,193,    ,99990,0,14112,999,99999, , ,22520,3,5,5,Westmoreland County,17,17,3441150,0,0,0,0,0,0,0,0,0
202506,51,79000,830,1340,86160,0,15259,545,47260, , ,23185,3,5,3,Williamsburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,81000,840,1345,86720,0,27700,548,49020, ,1,22601,3,5,3,Winchester,8,8,1200000,0,0,0,0,0,0,0,0,0
202506,51,657000,195,    ,99990,0,24279,999,99999,2, ,24293,3,5,3,Wise County Unincorporated Area,3,3,767025,0,0,0,2,8,800000,0,0,0
202506,51,663000,197,    ,99990,0,19293,999,99999,2, ,24382,3,5,5,Wythe County Unincorporated Area,7,7,1126385,0,0,0,0,0,0,0,0,0
202506,51,665000,197,1365,88000,0,7879,999,99999, , ,24382,3,5,3,Wytheville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,667000,199,    ,0,0,69199,545,47260, , ,23690,3,5,3,York County,21,21,6910450,0,0,0,0,0,0,0,0,0
202506,54,1000,101,10,364,0,660,999,99999, , ,26288,3,5,5,Addison town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,3000,77,15,748,0,277,999,34060, , ,26519,3,5,5,Albright town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,5000,25,20,772,0,920,999,99999,2, ,24910,3,5,5,Alderson town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,11000,33,50,1900,0,732,242,17220, , ,263230178,3,5,4,Anmoore town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,13000,19,55,1996,0,1300,999,13220, , ,25812,3,5,5,Ansted town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,15000,55,65,3292,0,890,999,14140, , ,24712,3,5,5,Athens town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,23000,11,80,4276,0,4228,170,26580, , ,255040266,3,5,5,Barboursville village,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,27000,65,95,4876,0,587,548,25180, , ,25411,3,5,5,Bath town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,29000,23,100,4924,0,258,999,99999, , ,26707,3,5,5,Bayard town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,31000,81,110,5332,0,15805,999,13220, ,1,25801,3,5,5,Beckley,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,33000,9,115,5452,0,462,430,48260, , ,26030,3,5,5,Beech Bottom village,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,35000,1,120,5788,0,1898,999,99999, , ,262500926,3,5,5,Belington town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,37000,39,122,5836,0,1108,170,16620, , ,25015,3,5,5,Belle town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,39000,73,125,6004,0,853,999,99999, , ,26134,3,5,5,Belmont,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,41000,51,130,6340,0,1257,999,48540, , ,260311106,3,5,5,Benwood,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,43000,3,    ,99990,0,104316,548,25180, , ,25401,3,5,3,Berkeley County Unincorporated Area,53,53,16782770,0,0,0,0,0,0,0,0,0
202506,54,45000,9,140,6844,0,800,430,48260, , ,26032,3,5,5,Bethany town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,47000,69,145,6940,0,2298,999,48540, , ,26003,3,5,5,Bethlehem village,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,49000,83,150,6988,0,657,999,21180, , ,262539402,3,5,5,Beverly town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,51000,61,155,8092,0,183,999,34060, , ,26521,3,5,5,Blacksville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,53000,55,160,8524,0,9505,999,14140, ,2,24701,3,5,5,Bluefield,1,1,203738,0,0,0,0,0,0,0,0,0
202506,54,55000,37,165,8932,0,1018,548,47900, , ,25425,3,5,5,Bolivar town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,57000,5,    ,99990,0,17301,170,16620, , ,25053,3,5,5,Boone County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,61000,55,185,9796,0,334,999,14140, , ,247150338,3,5,5,Bramwell town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,65000,7,    ,99990,0,11194,999,99999, , ,26601,3,5,5,Braxton County Unincorporated Area,1,1,302641,0,0,0,0,0,0,0,0,0
202506,54,67000,33,195,10180,0,8782,242,17220, , ,26330,3,5,3,Bridgeport,2,2,493000,0,0,0,5,20,1633000,0,0,0
202506,54,69000,9,    ,99990,0,11274,430,48260, , ,26070,3,5,5,Brooke County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,71000,77,200,10852,0,84,999,34060, , ,26525,3,5,5,Bruceton Mills town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,73000,97,205,11188,0,5395,999,99999, , ,26201,3,5,5,Buckhannon,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,77000,7,215,11716,0,465,999,99999, , ,263350305,3,5,5,Burnsville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,79000,11,    ,99990,0,43380,170,26580, , ,25701,3,5,3,Cabell County Unincorporated Area,2,2,305000,0,0,0,0,0,0,0,0,0
202506,54,83000,13,    ,99990,0,6448,999,99999, , ,261470230,3,5,5,Calhoun County Unincorporated Area,1,1,302641,0,0,0,0,0,0,0,0,0
202506,54,85000,101,225,12436,0,143,999,99999, , ,26208,3,5,5,Camden-on-Gauley town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,87000,51,230,12484,0,828,999,48540, , ,26033,3,5,5,Cameron,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,89000,27,245,13108,0,371,548,49020, , ,26711,3,5,5,Capon Bridge town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,91000,57,253,13525,0,900,999,19060, , ,26753,3,5,5,Carpendale town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,93000,39,265,13924,0,897,170,16620, , ,250390536,3,5,5,Cedar Grove town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,95000,99,270,14308,0,1246,170,26580, , ,255070691,3,5,5,Ceredo town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,97000,45,275,14524,0,1078,999,99999, , ,25508,3,5,5,Chapmanville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,99000,37,285,14610,0,6015,548,47900, , ,25414,3,5,3,Charles Town,17,17,4178270,0,0,0,0,0,0,1,7,1400000
202506,54,101000,39,280,14600,0,45879,170,16620, ,1,253012622,3,5,3,Charleston,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,103000,39,300,15028,0,1393,170,16620, , ,25315,3,5,5,Chesapeake town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,105000,29,305,15076,0,2313,430,48260, , ,260341127,3,5,5,Chester,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,107000,33,310,15628,0,15424,242,17220, ,2,26301,3,5,5,Clarksburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,109000,15,    ,0,0,7911,170,16620, , ,25043,3,5,5,Clay County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,111000,15,315,15676,0,430,170,16620, , ,250430055,3,5,5,Clay town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,113000,69,320,15916,0,481,999,48540, , ,26003,3,5,5,Clearview village,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,115000,39,325,16012,0,1098,170,16620, , ,25045,3,5,5,Clendenin town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,121000,5,385,20212,0,589,170,16620, , ,25053,3,5,5,Danville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,123000,93,390,20428,0,642,999,99999, , ,26260,3,5,5,Davis town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,131000,39,425,22564,0,6951,170,16620, , ,25064,3,5,5,Dunbar,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,133000,75,430,22852,0,297,999,99999, , ,26264,3,5,5,Durbin town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,135000,39,435,23092,0,857,170,16620, , ,25067,3,5,5,East Bank town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,137000,79,467,24292,0,1579,170,26580, , ,25070,3,5,5,Eleanor town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,141000,57,475,24484,0,209,999,19060, , ,26717,3,5,5,Elk Garden town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,143000,83,485,24580,0,6908,999,21180, ,2,26241,3,5,3,Elkins,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,145000,85,490,24844,0,368,999,99999, , ,26346,3,5,5,Ellenboro town,1,1,179382,0,0,0,0,0,0,0,0,0
202506,54,147000,49,510,26452,0,18370,242,21900, ,2,265551428,3,5,3,Fairmont,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,153000,49,530,26932,0,363,242,21900, , ,265710520,3,5,5,Farmington town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,155000,19,    ,99990,0,26114,999,13220, , ,258401200,3,5,3,Fayette County Unincorporated Area,1,1,225000,0,0,0,0,0,0,0,0,0
202506,54,157000,19,535,27028,0,2684,999,13220, , ,25840,3,5,5,Fayetteville town,1,1,337420,0,0,0,0,0,0,0,0,0
202506,54,163000,9,555,28204,0,2669,430,48260, , ,26037,3,5,5,Follansbee,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,167000,71,570,29044,0,638,999,99999, , ,26807,3,5,5,Franklin town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,169000,95,575,29404,0,120,999,99999, , ,26146,3,5,5,Friendly town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,173000,7,590,30220,0,816,999,99999, , ,26624,3,5,5,Gassaway town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,175000,19,594,30364,0,545,999,13220, , ,28085,3,5,5,Gauley Bridge town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,179000,21,    ,99990,0,6256,999,99999, , ,263511246,3,5,5,Gilmer County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,181000,39,605,31324,0,823,170,16620, , ,25086,3,5,5,Glasgow town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,183000,51,610,31492,0,1348,999,48540, , ,26038,3,5,5,Glen Dale,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,185000,21,630,32044,0,1410,999,99999, , ,26351,3,5,5,Glenville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,187000,91,640,32716,0,4968,242,17220, , ,26354,3,5,5,Grafton,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,189000,23,    ,99990,0,8569,999,99999, , ,26847,3,5,3,Grant County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,195000,61,655,32932,0,3156,999,34060, , ,26534,3,5,5,Granville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,197000,25,    ,99990,0,22803,999,99999, , ,24901,3,5,5,Greenbrier County Unincorporated Area,5,5,2496981,0,0,0,0,0,0,0,0,0
202506,54,199000,93,660,34492,0,212,999,99999, , ,26269,3,5,5,Hambleton town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,203000,27,    ,99990,0,21139,548,49020, , ,26757,3,5,3,Hampshire County Unincorporated Area,14,14,2693617,0,0,0,0,0,0,0,0,0
202506,54,205000,29,    ,99990,0,10793,430,48260, , ,26047,3,5,3,Hancock County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,207000,39,667,34756,0,309,170,16620, , ,25102,3,5,5,Handley town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,209000,31,    ,99990,0,10984,999,99999, , ,26836,3,5,3,Hardy County Unincorporated Area,4,4,1377000,0,0,0,0,0,0,0,0,0
202506,54,211000,83,675,35092,0,137,999,21180, , ,26270,3,5,5,Harman town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,213000,37,680,35284,0,285,548,47900, , ,254250217,3,5,5,Harpers Ferry town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,215000,33,    ,99990,0,33216,242,17220, , ,26301,3,5,3,Harrison County Unincorporated Area,4,4,812000,0,0,0,0,0,0,0,0,0
202506,54,217000,85,685,35428,0,1664,999,99999, , ,263620243,3,5,5,Harrisville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,219000,53,690,35500,0,593,999,99999, , ,25247,3,5,5,Hartford City town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,221000,3,695,36220,0,295,548,25180, , ,25427,3,5,5,Hedgesville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,223000,53,700,36436,0,258,999,99999,2, ,251060092,3,5,5,Henderson town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,225000,93,705,36460,0,254,999,99999, , ,26271,3,5,5,Hendricks town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,229000,89,735,37636,0,2321,999,99999, , ,25951,3,5,5,Hinton,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,233000,11,760,39460,0,41458,170,26580,2,1,25717,3,5,5,Huntington,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,237000,79,765,39532,0,6389,170,26580, , ,25526,3,5,5,Hurricane,1,1,268333,0,0,0,0,0,0,1,19,3701895
202506,54,243000,35,    ,99990,0,21698,999,99999,2, ,252710800,3,5,5,Jackson County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,245000,41,785,40828,0,388,999,99999, , ,263780050,3,5,5,Jane Lew town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,247000,37,    ,99990,0,42886,548,47900, , ,25414,3,5,3,Jefferson County Unincorporated Area,44,44,10333454,0,0,0,0,0,0,0,0,0
202506,54,249000,1,795,42244,0,483,999,99999, , ,262750247,3,5,5,Junior town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,251000,39,    ,99990,0,87472,170,16620, , ,25301,3,5,5,Kanawha County Unincorporated Area,4,4,263688,0,0,0,0,0,0,0,0,0
202506,54,253000,99,805,43180,0,2943,170,26580, , ,25530,3,5,5,Kenova,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,257000,57,815,43492,0,4863,999,19060, , ,26726,3,5,3,Keyser,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,263000,77,845,44044,0,3047,999,34060, , ,26537,3,5,5,Kingwood,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,269000,81,875,46468,0,312,999,13220, , ,25865,3,5,5,Lester town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,273000,25,880,46636,0,3766,999,99999, , ,24901,3,5,5,Lewisburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,275000,43,    ,0,0,18349,999,99999, , ,25571,3,5,3,Lincoln County,2,2,259794,0,0,0,0,0,0,0,0,0
202506,54,279000,45,895,48148,0,1447,999,99999, , ,256013627,3,5,5,Logan,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,283000,33,905,48748,0,462,242,17220, , ,26385,3,5,5,Lost Creek town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,285000,33,915,49252,0,835,242,17220, , ,263860519,3,5,5,Lumberport town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,287000,81,940,49492,0,1251,999,13220, , ,25871,3,5,5,Mabscott town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,289000,5,950,50524,0,2616,170,16620, , ,25130,3,5,5,Madison,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,291000,45,970,50932,0,619,999,99999, , ,25635,3,5,5,Man town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,293000,49,975,51100,0,2010,242,21900, , ,26582,3,5,5,Mannington,1,1,157000,0,0,0,0,0,0,0,0,0
202506,54,297000,75,985,51676,0,956,999,99999, , ,24954,3,5,5,Marlinton town,1,1,200000,0,0,0,0,0,0,0,0,0
202506,54,299000,39,990,51724,0,1351,170,16620, , ,253650216,3,5,5,Marmet,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,303000,3,995,52060,0,17514,548,25180, ,1,25401,3,5,5,Martinsburg,6,6,1038292,0,0,0,0,0,0,0,0,0
202506,54,307000,53,1005,52180,0,920,999,99999, , ,252600438,3,5,5,Mason town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,309000,77,1010,52228,0,537,999,34060, , ,26542,3,5,5,Masontown town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,311000,59,1015,52324,0,415,999,99999, , ,25678,3,5,5,Matewan town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,313000,55,1020,52420,0,193,999,14140,2, ,247360528,3,5,5,Matoaka town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,315000,47,    ,99990,0,12255,999,99999,2, ,248012487,3,5,5,McDowell County,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,317000,51,947,50260,0,1665,999,48540, , ,260401171,3,5,5,McMechen,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,319000,19,1030,52780,0,344,999,13220, , ,25976,3,5,5,Meadow Bridge town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,323000,95,1035,53572,0,731,999,99999, , ,261499600,3,5,5,Middlebourne town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,325000,83,1045,54100,0,681,999,21180, , ,26280,3,5,5,Mill Creek town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,327000,11,1050,54484,0,2523,170,26580, , ,255411327,3,5,5,Milton town,1,1,125000,0,0,0,0,0,0,0,0,0
202506,54,329000,57,    ,99990,0,19344,999,19060, , ,26726,3,5,3,Mineral County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,333000,45,1060,54892,0,274,999,99999, , ,25601,3,5,5,Mitchell Heights town,0,0,0,0,0,0,0,0,0,0,0,0
202506,54,335000,49,1070,55276,0,1160,242,21900, , ,26554,3,5,5,Monongah town,0,0,0,0,0,0,0,0,0,0,0,0
